"","year","month.x","plot_number","treatment","species","alive","site","month_count","mc","dead","normalized_par","soil_moisture","cover_percent","month.y"
"939",2019,5,19,"full ","HEAR",3,"2",16,2019,0,0.236346215266688,NA,0,6
"940",2019,5,19,"full ","RHOV",1,"2",16,2019,2,0.236346215266688,NA,0,6
"941",2019,5,19,"full ","SAAP",1,"2",16,2019,2,0.236346215266688,NA,0,6
"942",2019,5,20,"none","CEOL",2,"2",16,2019,0,0.429455848810688,NA,42,6
"943",2019,5,20,"none","HEAR",3,"2",16,2019,0,0.429455848810688,NA,42,6
"944",2019,5,20,"none","RHOV",0,"2",16,2019,3,0.429455848810688,NA,42,6
"945",2019,5,20,"none","SAAP",2,"2",16,2019,1,0.429455848810688,NA,42,6
"946",2019,5,21,"half ","CEOL",1,"2",16,2019,1,0.152547671147233,NA,65,6
"947",2019,5,21,"half ","HEAR",1,"2",16,2019,2,0.152547671147233,NA,65,6
"948",2019,5,21,"half ","RHOV",1,"2",16,2019,2,0.152547671147233,NA,65,6
"949",2019,5,21,"half ","SAAP",2,"2",16,2019,1,0.152547671147233,NA,65,6
"950",2019,5,22,"full ","CEOL",0,"2",16,2019,1,0.31968992248062,NA,5,6
"951",2019,5,22,"full ","HEAR",2,"2",16,2019,1,0.31968992248062,NA,5,6
"952",2019,5,22,"full ","RHOV",2,"2",16,2019,1,0.31968992248062,NA,5,6
"953",2019,5,22,"full ","SAAP",2,"2",16,2019,1,0.31968992248062,NA,5,6
"954",2019,5,23,"half ","CEOL",1,"2",16,2019,1,0.230769230769231,NA,35,6
"955",2019,5,23,"half ","HEAR",3,"2",16,2019,0,0.230769230769231,NA,35,6
"956",2019,5,23,"half ","RHOV",1,"2",16,2019,2,0.230769230769231,NA,35,6
"957",2019,5,23,"half ","SAAP",3,"2",16,2019,0,0.230769230769231,NA,35,6
"958",2019,5,24,"none","CEOL",1,"2",16,2019,1,0.0978786751023446,NA,55,6
"959",2019,5,24,"none","HEAR",3,"2",16,2019,0,0.0978786751023446,NA,55,6
"960",2019,5,24,"none","RHOV",1,"2",16,2019,2,0.0978786751023446,NA,55,6
"961",2019,5,24,"none","SAAP",3,"2",16,2019,0,0.0978786751023446,NA,55,6
"962",2019,5,25,"none","CEOL",0,"2",16,2019,2,0.535417996171027,NA,10,6
"963",2019,5,25,"none","HEAR",0,"2",16,2019,3,0.535417996171027,NA,10,6
"964",2019,5,25,"none","RHOV",0,"2",16,2019,3,0.535417996171027,NA,10,6
"965",2019,5,25,"none","SAAP",3,"2",16,2019,0,0.535417996171027,NA,10,6
"966",2019,5,26,"half ","CEOL",0,"2",16,2019,2,0.615457413249211,NA,16,6
"967",2019,5,26,"half ","HEAR",1,"2",16,2019,2,0.615457413249211,NA,16,6
"968",2019,5,26,"half ","RHOV",0,"2",16,2019,3,0.615457413249211,NA,16,6
"969",2019,5,26,"half ","SAAP",0,"2",16,2019,3,0.615457413249211,NA,16,6
"970",2019,5,27,"full ","CEOL",1,"2",16,2019,1,0.626717032967033,NA,3,6
"971",2019,5,27,"full ","HEAR",1,"2",16,2019,2,0.626717032967033,NA,3,6
"972",2019,5,27,"full ","RHOV",1,"2",16,2019,2,0.626717032967033,NA,3,6
"973",2019,5,27,"full ","SAAP",0,"2",16,2019,3,0.626717032967033,NA,3,6
"974",2019,5,28,"half ","CEOL",0,"2",16,2019,2,0.645569620253165,NA,0,6
"975",2019,5,28,"half ","HEAR",1,"2",16,2019,2,0.645569620253165,NA,0,6
"976",2019,5,28,"half ","RHOV",0,"2",16,2019,3,0.645569620253165,NA,0,6
"977",2019,5,28,"half ","SAAP",2,"2",16,2019,1,0.645569620253165,NA,0,6
"978",2019,5,29,"none","CEOL",1,"2",16,2019,1,0.419876982842344,NA,15,6
"979",2019,5,29,"none","HEAR",1,"2",16,2019,2,0.419876982842344,NA,15,6
"980",2019,5,29,"none","RHOV",0,"2",16,2019,3,0.419876982842344,NA,15,6
"981",2019,5,29,"none","SAAP",2,"2",16,2019,1,0.419876982842344,NA,15,6
"982",2019,5,30,"full ","CEOL",0,"2",16,2019,2,0.813765182186235,NA,3,6
"983",2019,5,30,"full ","HEAR",2,"2",16,2019,1,0.813765182186235,NA,3,6
"984",2019,5,30,"full ","RHOV",0,"2",16,2019,3,0.813765182186235,NA,3,6
"985",2019,5,30,"full ","SAAP",2,"2",16,2019,1,0.813765182186235,NA,3,6
"986",2019,5,31,"none","CEOL",2,"2",16,2019,0,0.435391470401018,NA,30,6
"987",2019,5,31,"none","HEAR",2,"2",16,2019,1,0.435391470401018,NA,30,6
"988",2019,5,31,"none","RHOV",1,"2",16,2019,2,0.435391470401018,NA,30,6
"989",2019,5,31,"none","SAAP",2,"2",16,2019,1,0.435391470401018,NA,30,6
"990",2019,5,32,"half ","CEOL",1,"2",16,2019,1,0.73121387283237,NA,20,6
"991",2019,5,32,"half ","HEAR",1,"2",16,2019,2,0.73121387283237,NA,20,6
"992",2019,5,32,"half ","RHOV",0,"2",16,2019,3,0.73121387283237,NA,20,6
"993",2019,5,32,"half ","SAAP",1,"2",16,2019,2,0.73121387283237,NA,20,6
"994",2019,5,33,"full ","CEOL",1,"2",16,2019,1,0.808377308707124,NA,0,6
"995",2019,5,33,"full ","HEAR",1,"2",16,2019,2,0.808377308707124,NA,0,6
"996",2019,5,33,"full ","RHOV",0,"2",16,2019,3,0.808377308707124,NA,0,6
"997",2019,5,33,"full ","SAAP",2,"2",16,2019,1,0.808377308707124,NA,0,6
"998",2019,5,34,"half ","CEOL",1,"2",16,2019,1,0.676636756397474,NA,15,6
"999",2019,5,34,"half ","HEAR",2,"2",16,2019,1,0.676636756397474,NA,15,6
"1000",2019,5,34,"half ","RHOV",0,"2",16,2019,3,0.676636756397474,NA,15,6
"1001",2019,5,34,"half ","SAAP",1,"2",16,2019,2,0.676636756397474,NA,15,6
"1002",2019,5,35,"full ","CEOL",0,"2",16,2019,2,0.44491943439658,NA,15,6
"1003",2019,5,35,"full ","HEAR",2,"2",16,2019,1,0.44491943439658,NA,15,6
"1004",2019,5,35,"full ","RHOV",0,"2",16,2019,3,0.44491943439658,NA,15,6
"1005",2019,5,35,"full ","SAAP",2,"2",16,2019,1,0.44491943439658,NA,15,6
"1006",2019,5,36,"none","CEOL",1,"2",16,2019,1,0.283966516419833,NA,0,6
"1007",2019,5,36,"none","HEAR",2,"2",16,2019,1,0.283966516419833,NA,0,6
"1008",2019,5,36,"none","RHOV",1,"2",16,2019,2,0.283966516419833,NA,0,6
"1009",2019,5,36,"none","SAAP",3,"2",16,2019,0,0.283966516419833,NA,0,6
"1010",2019,6,1,"none","CEOL",2,"1",17,2019,0,NA,NA,70,6
"1011",2019,6,1,"none","HEAR",3,"1",17,2019,0,NA,NA,70,6
"1012",2019,6,1,"none","RHOV",2,"1",17,2019,1,NA,NA,70,6
"1013",2019,6,1,"none","SAAP",0,"1",17,2019,3,NA,NA,70,6
"1014",2019,6,2,"full ","CEOL",2,"1",17,2019,0,NA,NA,25,5
"1015",2019,6,2,"full ","HEAR",3,"1",17,2019,0,NA,NA,25,5
"1016",2019,6,2,"full ","RHOV",2,"1",17,2019,1,NA,NA,25,5
"1017",2019,6,2,"full ","SAAP",3,"1",17,2019,0,NA,NA,25,5
"1018",2019,6,3,"full ","CEOL",1,"1",17,2019,1,NA,NA,23,5
"1019",2019,6,3,"full ","HEAR",3,"1",17,2019,0,NA,NA,23,5
"1020",2019,6,3,"full ","RHOV",3,"1",17,2019,0,NA,NA,23,5
"1021",2019,6,3,"full ","SAAP",3,"1",17,2019,0,NA,NA,23,5
"1022",2019,6,4,"half ","CEOL",0,"1",17,2019,2,NA,NA,43,6
"1023",2019,6,4,"half ","HEAR",2,"1",17,2019,1,NA,NA,43,6
"1024",2019,6,4,"half ","RHOV",1,"1",17,2019,2,NA,NA,43,6
"1025",2019,6,4,"half ","SAAP",2,"1",17,2019,1,NA,NA,43,6
"1026",2019,6,5,"half ","CEOL",1,"1",17,2019,1,NA,NA,35,5
"1027",2019,6,5,"half ","HEAR",3,"1",17,2019,0,NA,NA,35,5
"1028",2019,6,5,"half ","RHOV",3,"1",17,2019,0,NA,NA,35,5
"1029",2019,6,5,"half ","SAAP",3,"1",17,2019,0,NA,NA,35,5
"1030",2019,6,6,"none","CEOL",2,"1",17,2019,0,NA,NA,73,6
"1031",2019,6,6,"none","HEAR",3,"1",17,2019,0,NA,NA,73,6
"1032",2019,6,6,"none","RHOV",1,"1",17,2019,2,NA,NA,73,6
"1033",2019,6,6,"none","SAAP",3,"1",17,2019,0,NA,NA,73,6
"1034",2019,6,7,"none","CEOL",0,"1",17,2019,2,NA,NA,60,6
"1035",2019,6,7,"none","HEAR",3,"1",17,2019,0,NA,NA,60,6
"1036",2019,6,7,"none","RHOV",2,"1",17,2019,1,NA,NA,60,6
"1037",2019,6,7,"none","SAAP",2,"1",17,2019,1,NA,NA,60,6
"1038",2019,6,8,"half ","CEOL",1,"1",17,2019,1,NA,NA,25,6
"1039",2019,6,8,"half ","HEAR",3,"1",17,2019,0,NA,NA,25,6
"1040",2019,6,8,"half ","RHOV",2,"1",17,2019,1,NA,NA,25,6
"1041",2019,6,8,"half ","SAAP",3,"1",17,2019,0,NA,NA,25,6
"1042",2019,6,9,"full ","CEOL",2,"1",17,2019,0,NA,NA,38,6
"1043",2019,6,9,"full ","HEAR",3,"1",17,2019,0,NA,NA,38,6
"1044",2019,6,9,"full ","RHOV",1,"1",17,2019,2,NA,NA,38,6
"1045",2019,6,9,"full ","SAAP",2,"1",17,2019,1,NA,NA,38,6
"1046",2019,6,10,"half ","CEOL",1,"1",17,2019,1,NA,NA,40,6
"1047",2019,6,10,"half ","HEAR",3,"1",17,2019,0,NA,NA,40,6
"1048",2019,6,10,"half ","RHOV",2,"1",17,2019,1,NA,NA,40,6
"1049",2019,6,10,"half ","SAAP",2,"1",17,2019,1,NA,NA,40,6
"1050",2019,6,11,"none","CEOL",2,"1",17,2019,0,NA,NA,40,6
"1051",2019,6,11,"none","HEAR",3,"1",17,2019,0,NA,NA,40,6
"1052",2019,6,11,"none","RHOV",1,"1",17,2019,2,NA,NA,40,6
"1053",2019,6,11,"none","SAAP",2,"1",17,2019,1,NA,NA,40,6
"1054",2019,6,12,"full ","CEOL",1,"1",17,2019,1,NA,NA,40,6
"1055",2019,6,12,"full ","HEAR",3,"1",17,2019,0,NA,NA,40,6
"1056",2019,6,12,"full ","RHOV",1,"1",17,2019,2,NA,NA,40,6
"1057",2019,6,12,"full ","SAAP",2,"1",17,2019,1,NA,NA,40,6
"1058",2019,6,13,"full ","CEOL",1,"1",17,2019,1,NA,NA,1,6
"1059",2019,6,13,"full ","HEAR",2,"1",17,2019,1,NA,NA,1,6
"1060",2019,6,13,"full ","RHOV",3,"1",17,2019,0,NA,NA,1,6
"1061",2019,6,13,"full ","SAAP",3,"1",17,2019,0,NA,NA,1,6
"1062",2019,6,14,"none","CEOL",1,"1",17,2019,1,NA,NA,40,6
"1063",2019,6,14,"none","HEAR",3,"1",17,2019,0,NA,NA,40,6
"1064",2019,6,14,"none","RHOV",1,"1",17,2019,2,NA,NA,40,6
"1065",2019,6,14,"none","SAAP",0,"1",17,2019,3,NA,NA,40,6
"1066",2019,6,15,"half ","CEOL",0,"1",17,2019,2,NA,NA,45,6
"1067",2019,6,15,"half ","HEAR",3,"1",17,2019,0,NA,NA,45,6
"1068",2019,6,15,"half ","RHOV",0,"1",17,2019,3,NA,NA,45,6
"1069",2019,6,15,"half ","SAAP",0,"1",17,2019,3,NA,NA,45,6
"1070",2019,6,16,"full ","CEOL",1,"1",17,2019,1,NA,NA,35,6
"1071",2019,6,16,"full ","HEAR",2,"1",17,2019,1,NA,NA,35,6
"1072",2019,6,16,"full ","RHOV",1,"1",17,2019,2,NA,NA,35,6
"1073",2019,6,16,"full ","SAAP",2,"1",17,2019,1,NA,NA,35,6
"1074",2019,6,17,"half ","CEOL",2,"1",17,2019,0,NA,NA,60,6
"1075",2019,6,17,"half ","HEAR",3,"1",17,2019,0,NA,NA,60,6
"1076",2019,6,17,"half ","RHOV",2,"1",17,2019,1,NA,NA,60,6
"1077",2019,6,17,"half ","SAAP",1,"1",17,2019,2,NA,NA,60,6
"1078",2019,6,18,"none","CEOL",0,"1",17,2019,2,NA,NA,45,6
"1079",2019,6,18,"none","HEAR",0,"1",17,2019,3,NA,NA,45,6
"1080",2019,6,18,"none","RHOV",0,"1",17,2019,3,NA,NA,45,6
"1081",2019,6,18,"none","SAAP",0,"1",17,2019,3,NA,NA,45,6
"1082",2019,6,19,"full ","CEOL",0,"2",17,2019,2,NA,NA,0,6
"1083",2019,6,19,"full ","HEAR",1,"2",17,2019,2,NA,NA,0,6
"1084",2019,6,19,"full ","RHOV",0,"2",17,2019,3,NA,NA,0,6
"1085",2019,6,19,"full ","SAAP",1,"2",17,2019,2,NA,NA,0,6
"1086",2019,6,20,"none","CEOL",0,"2",17,2019,2,NA,NA,42,6
"1087",2019,6,20,"none","HEAR",3,"2",17,2019,0,NA,NA,42,6
"1088",2019,6,20,"none","RHOV",0,"2",17,2019,3,NA,NA,42,6
"1089",2019,6,20,"none","SAAP",2,"2",17,2019,1,NA,NA,42,6
"1090",2019,6,21,"half ","CEOL",1,"2",17,2019,1,NA,NA,65,6
"1091",2019,6,21,"half ","HEAR",0,"2",17,2019,3,NA,NA,65,6
"1092",2019,6,21,"half ","RHOV",1,"2",17,2019,2,NA,NA,65,6
"1093",2019,6,21,"half ","SAAP",2,"2",17,2019,1,NA,NA,65,6
"1094",2019,6,22,"full ","CEOL",0,"2",17,2019,1,NA,NA,5,6
"1095",2019,6,22,"full ","HEAR",1,"2",17,2019,2,NA,NA,5,6
"1096",2019,6,22,"full ","RHOV",0,"2",17,2019,3,NA,NA,5,6
"1097",2019,6,22,"full ","SAAP",1,"2",17,2019,2,NA,NA,5,6
"1098",2019,6,23,"half ","CEOL",0,"2",17,2019,2,NA,NA,35,6
"1099",2019,6,23,"half ","HEAR",2,"2",17,2019,1,NA,NA,35,6
"1100",2019,6,23,"half ","RHOV",1,"2",17,2019,2,NA,NA,35,6
"1101",2019,6,23,"half ","SAAP",3,"2",17,2019,0,NA,NA,35,6
"1102",2019,6,24,"none","CEOL",0,"2",17,2019,2,NA,NA,55,6
"1103",2019,6,24,"none","HEAR",3,"2",17,2019,0,NA,NA,55,6
"1104",2019,6,24,"none","RHOV",1,"2",17,2019,2,NA,NA,55,6
"1105",2019,6,24,"none","SAAP",3,"2",17,2019,0,NA,NA,55,6
"1106",2019,6,25,"none","CEOL",0,"2",17,2019,2,NA,NA,10,6
"1107",2019,6,25,"none","HEAR",0,"2",17,2019,3,NA,NA,10,6
"1108",2019,6,25,"none","RHOV",0,"2",17,2019,3,NA,NA,10,6
"1109",2019,6,25,"none","SAAP",3,"2",17,2019,0,NA,NA,10,6
"1110",2019,6,26,"half ","CEOL",0,"2",17,2019,2,NA,NA,16,6
"1111",2019,6,26,"half ","HEAR",0,"2",17,2019,3,NA,NA,16,6
"1112",2019,6,26,"half ","RHOV",0,"2",17,2019,3,NA,NA,16,6
"1113",2019,6,26,"half ","SAAP",0,"2",17,2019,3,NA,NA,16,6
"1114",2019,6,27,"full ","CEOL",0,"2",17,2019,2,NA,NA,3,6
"1115",2019,6,27,"full ","HEAR",0,"2",17,2019,3,NA,NA,3,6
"1116",2019,6,27,"full ","RHOV",0,"2",17,2019,3,NA,NA,3,6
"1117",2019,6,27,"full ","SAAP",0,"2",17,2019,3,NA,NA,3,6
"1118",2019,6,28,"half ","CEOL",0,"2",17,2019,2,NA,NA,0,6
"1119",2019,6,28,"half ","HEAR",0,"2",17,2019,3,NA,NA,0,6
"1120",2019,6,28,"half ","RHOV",0,"2",17,2019,3,NA,NA,0,6
"1121",2019,6,28,"half ","SAAP",0,"2",17,2019,3,NA,NA,0,6
"1122",2019,6,29,"none","CEOL",1,"2",17,2019,1,NA,NA,15,6
"1123",2019,6,29,"none","HEAR",0,"2",17,2019,3,NA,NA,15,6
"1124",2019,6,29,"none","RHOV",0,"2",17,2019,3,NA,NA,15,6
"1125",2019,6,29,"none","SAAP",1,"2",17,2019,2,NA,NA,15,6
"1126",2019,6,30,"full ","CEOL",0,"2",17,2019,2,NA,NA,3,6
"1127",2019,6,30,"full ","HEAR",1,"2",17,2019,2,NA,NA,3,6
"1128",2019,6,30,"full ","RHOV",0,"2",17,2019,3,NA,NA,3,6
"1129",2019,6,30,"full ","SAAP",3,"2",17,2019,0,NA,NA,3,6
"1130",2019,6,31,"none","CEOL",0,"2",17,2019,2,NA,NA,30,6
"1131",2019,6,31,"none","HEAR",3,"2",17,2019,0,NA,NA,30,6
"1132",2019,6,31,"none","RHOV",0,"2",17,2019,3,NA,NA,30,6
"1133",2019,6,31,"none","SAAP",1,"2",17,2019,2,NA,NA,30,6
"1134",2019,6,32,"half ","CEOL",0,"2",17,2019,2,NA,NA,20,6
"1135",2019,6,32,"half ","HEAR",0,"2",17,2019,3,NA,NA,20,6
"1136",2019,6,32,"half ","RHOV",0,"2",17,2019,3,NA,NA,20,6
"1137",2019,6,32,"half ","SAAP",1,"2",17,2019,2,NA,NA,20,6
"1138",2019,6,33,"full ","CEOL",0,"2",17,2019,2,NA,NA,0,6
"1139",2019,6,33,"full ","HEAR",1,"2",17,2019,2,NA,NA,0,6
"1140",2019,6,33,"full ","RHOV",1,"2",17,2019,2,NA,NA,0,6
"1141",2019,6,33,"full ","SAAP",2,"2",17,2019,1,NA,NA,0,6
"1142",2019,6,34,"half ","CEOL",0,"2",17,2019,2,NA,NA,15,6
"1143",2019,6,34,"half ","HEAR",1,"2",17,2019,2,NA,NA,15,6
"1144",2019,6,34,"half ","RHOV",0,"2",17,2019,3,NA,NA,15,6
"1145",2019,6,34,"half ","SAAP",2,"2",17,2019,1,NA,NA,15,6
"1146",2019,6,35,"full ","CEOL",0,"2",17,2019,2,NA,NA,15,6
"1147",2019,6,35,"full ","HEAR",2,"2",17,2019,1,NA,NA,15,6
"1148",2019,6,35,"full ","RHOV",0,"2",17,2019,3,NA,NA,15,6
"1149",2019,6,35,"full ","SAAP",2,"2",17,2019,1,NA,NA,15,6
"1150",2019,6,36,"none","CEOL",0,"2",17,2019,2,NA,NA,0,6
"1151",2019,6,36,"none","HEAR",1,"2",17,2019,2,NA,NA,0,6
"1152",2019,6,36,"none","RHOV",0,"2",17,2019,3,NA,NA,0,6
"1153",2019,6,36,"none","SAAP",2,"2",17,2019,1,NA,NA,0,6
"1154",2019,9,1,"none","CEOL",1,"1",20,2019,1,0.240343347639485,NA,70,6
"1155",2019,9,1,"none","HEAR",3,"1",20,2019,0,0.240343347639485,NA,70,6
"1156",2019,9,1,"none","RHOV",1,"1",20,2019,2,0.240343347639485,NA,70,6
"1157",2019,9,1,"none","SAAP",0,"1",20,2019,3,0.240343347639485,NA,70,6
"1158",2019,9,2,"full ","CEOL",1,"1",20,2019,1,0.338813151563753,NA,25,5
"1159",2019,9,2,"full ","HEAR",1,"1",20,2019,2,0.338813151563753,NA,25,5
"1160",2019,9,2,"full ","RHOV",0,"1",20,2019,3,0.338813151563753,NA,25,5
"1161",2019,9,2,"full ","SAAP",3,"1",20,2019,0,0.338813151563753,NA,25,5
"1162",2019,9,3,"full ","CEOL",0,"1",20,2019,2,0.571784823655148,NA,23,5
"1163",2019,9,3,"full ","HEAR",1,"1",20,2019,2,0.571784823655148,NA,23,5
"1164",2019,9,3,"full ","RHOV",0,"1",20,2019,3,0.571784823655148,NA,23,5
"1165",2019,9,3,"full ","SAAP",1,"1",20,2019,2,0.571784823655148,NA,23,5
"1166",2019,9,4,"half ","CEOL",0,"1",20,2019,2,0.368928141308711,NA,43,6
"1167",2019,9,4,"half ","HEAR",1,"1",20,2019,2,0.368928141308711,NA,43,6
"1168",2019,9,4,"half ","RHOV",0,"1",20,2019,3,0.368928141308711,NA,43,6
"1169",2019,9,4,"half ","SAAP",3,"1",20,2019,0,0.368928141308711,NA,43,6
"1170",2019,9,5,"half ","CEOL",1,"1",20,2019,1,0.378799392097264,NA,35,5
"1171",2019,9,5,"half ","HEAR",3,"1",20,2019,0,0.378799392097264,NA,35,5
"1172",2019,9,5,"half ","RHOV",2,"1",20,2019,1,0.378799392097264,NA,35,5
"1173",2019,9,5,"half ","SAAP",3,"1",20,2019,0,0.378799392097264,NA,35,5
"1174",2019,9,6,"none","CEOL",0,"1",20,2019,2,0.259735202492212,NA,73,6
"1175",2019,9,6,"none","HEAR",2,"1",20,2019,1,0.259735202492212,NA,73,6
"1176",2019,9,6,"none","RHOV",1,"1",20,2019,2,0.259735202492212,NA,73,6
"1177",2019,9,6,"none","SAAP",1,"1",20,2019,2,0.259735202492212,NA,73,6
"1178",2019,9,7,"none","CEOL",0,"1",20,2019,2,0.310166799046863,NA,60,6
"1179",2019,9,7,"none","HEAR",2,"1",20,2019,1,0.310166799046863,NA,60,6
"1180",2019,9,7,"none","RHOV",0,"1",20,2019,3,0.310166799046863,NA,60,6
"1181",2019,9,7,"none","SAAP",2,"1",20,2019,1,0.310166799046863,NA,60,6
"1182",2019,9,8,"half ","CEOL",0,"1",20,2019,2,0.286301933360757,NA,25,6
"1183",2019,9,8,"half ","HEAR",3,"1",20,2019,0,0.286301933360757,NA,25,6
"1184",2019,9,8,"half ","RHOV",1,"1",20,2019,2,0.286301933360757,NA,25,6
"1185",2019,9,8,"half ","SAAP",3,"1",20,2019,0,0.286301933360757,NA,25,6
"1186",2019,9,9,"full ","CEOL",1,"1",20,2019,1,0.85340550293189,NA,38,6
"1187",2019,9,9,"full ","HEAR",3,"1",20,2019,0,0.85340550293189,NA,38,6
"1188",2019,9,9,"full ","RHOV",1,"1",20,2019,2,0.85340550293189,NA,38,6
"1189",2019,9,9,"full ","SAAP",1,"1",20,2019,2,0.85340550293189,NA,38,6
"1190",2019,9,10,"half ","CEOL",1,"1",20,2019,1,0.228571428571429,NA,40,6
"1191",2019,9,10,"half ","HEAR",3,"1",20,2019,0,0.228571428571429,NA,40,6
"1192",2019,9,10,"half ","RHOV",1,"1",20,2019,2,0.228571428571429,NA,40,6
"1193",2019,9,10,"half ","SAAP",2,"1",20,2019,1,0.228571428571429,NA,40,6
"1194",2019,9,11,"none","CEOL",0,"1",20,2019,2,0.752182952182952,NA,40,6
"1195",2019,9,11,"none","HEAR",0,"1",20,2019,3,0.752182952182952,NA,40,6
"1196",2019,9,11,"none","RHOV",1,"1",20,2019,2,0.752182952182952,NA,40,6
"1197",2019,9,11,"none","SAAP",2,"1",20,2019,1,0.752182952182952,NA,40,6
"1198",2019,9,12,"full ","CEOL",1,"1",20,2019,1,0.339118825100134,NA,40,6
"1199",2019,9,12,"full ","HEAR",3,"1",20,2019,0,0.339118825100134,NA,40,6
"1200",2019,9,12,"full ","RHOV",0,"1",20,2019,3,0.339118825100134,NA,40,6
"1201",2019,9,12,"full ","SAAP",1,"1",20,2019,2,0.339118825100134,NA,40,6
"1202",2019,9,13,"full ","CEOL",0,"1",20,2019,2,0.381132075471698,NA,1,6
"1203",2019,9,13,"full ","HEAR",0,"1",20,2019,3,0.381132075471698,NA,1,6
"1204",2019,9,13,"full ","RHOV",0,"1",20,2019,3,0.381132075471698,NA,1,6
"1205",2019,9,13,"full ","SAAP",1,"1",20,2019,2,0.381132075471698,NA,1,6
"1206",2019,9,14,"none","CEOL",0,"1",20,2019,2,0.424738517507958,NA,40,6
"1207",2019,9,14,"none","HEAR",1,"1",20,2019,2,0.424738517507958,NA,40,6
"1208",2019,9,14,"none","RHOV",0,"1",20,2019,3,0.424738517507958,NA,40,6
"1209",2019,9,14,"none","SAAP",0,"1",20,2019,3,0.424738517507958,NA,40,6
"1210",2019,9,15,"half ","CEOL",0,"1",20,2019,2,0.316234498308906,NA,45,6
"1211",2019,9,15,"half ","HEAR",3,"1",20,2019,0,0.316234498308906,NA,45,6
"1212",2019,9,15,"half ","RHOV",0,"1",20,2019,3,0.316234498308906,NA,45,6
"1213",2019,9,15,"half ","SAAP",0,"1",20,2019,3,0.316234498308906,NA,45,6
"1214",2019,9,16,"full ","CEOL",0,"1",20,2019,2,0.504105090311987,NA,35,6
"1215",2019,9,16,"full ","HEAR",1,"1",20,2019,2,0.504105090311987,NA,35,6
"1216",2019,9,16,"full ","RHOV",0,"1",20,2019,3,0.504105090311987,NA,35,6
"1217",2019,9,16,"full ","SAAP",2,"1",20,2019,1,0.504105090311987,NA,35,6
"1218",2019,9,17,"half ","CEOL",2,"1",20,2019,0,0.120941558441558,NA,60,6
"1219",2019,9,17,"half ","HEAR",3,"1",20,2019,0,0.120941558441558,NA,60,6
"1220",2019,9,17,"half ","RHOV",1,"1",20,2019,2,0.120941558441558,NA,60,6
"1221",2019,9,17,"half ","SAAP",0,"1",20,2019,3,0.120941558441558,NA,60,6
"1222",2019,9,18,"none","CEOL",0,"1",20,2019,2,0.193663366336634,NA,45,6
"1223",2019,9,18,"none","HEAR",0,"1",20,2019,3,0.193663366336634,NA,45,6
"1224",2019,9,18,"none","RHOV",0,"1",20,2019,3,0.193663366336634,NA,45,6
"1225",2019,9,18,"none","SAAP",0,"1",20,2019,3,0.193663366336634,NA,45,6
"1226",2019,9,19,"full ","CEOL",0,"2",20,2019,2,0.24787273399926,NA,0,6
"1227",2019,9,19,"full ","HEAR",0,"2",20,2019,3,0.24787273399926,NA,0,6
"1228",2019,9,19,"full ","RHOV",0,"2",20,2019,3,0.24787273399926,NA,0,6
"1229",2019,9,19,"full ","SAAP",0,"2",20,2019,3,0.24787273399926,NA,0,6
"1230",2019,9,20,"none","CEOL",0,"2",20,2019,2,0.31031976744186,NA,42,6
"1231",2019,9,20,"none","HEAR",2,"2",20,2019,1,0.31031976744186,NA,42,6
"1232",2019,9,20,"none","RHOV",0,"2",20,2019,3,0.31031976744186,NA,42,6
"1233",2019,9,20,"none","SAAP",0,"2",20,2019,3,0.31031976744186,NA,42,6
"1234",2019,9,21,"half ","CEOL",1,"2",20,2019,1,0.174763612650799,NA,65,6
"1235",2019,9,21,"half ","HEAR",0,"2",20,2019,3,0.174763612650799,NA,65,6
"1236",2019,9,21,"half ","RHOV",0,"2",20,2019,3,0.174763612650799,NA,65,6
"1237",2019,9,21,"half ","SAAP",1,"2",20,2019,2,0.174763612650799,NA,65,6
"1238",2019,9,22,"full ","CEOL",0,"2",20,2019,1,0.61793893129771,NA,5,6
"1239",2019,9,22,"full ","HEAR",0,"2",20,2019,3,0.61793893129771,NA,5,6
"1240",2019,9,22,"full ","RHOV",0,"2",20,2019,3,0.61793893129771,NA,5,6
"1241",2019,9,22,"full ","SAAP",1,"2",20,2019,2,0.61793893129771,NA,5,6
"1242",2019,9,23,"half ","CEOL",0,"2",20,2019,2,0.440847784200385,NA,35,6
"1243",2019,9,23,"half ","HEAR",2,"2",20,2019,1,0.440847784200385,NA,35,6
"1244",2019,9,23,"half ","RHOV",0,"2",20,2019,3,0.440847784200385,NA,35,6
"1245",2019,9,23,"half ","SAAP",1,"2",20,2019,2,0.440847784200385,NA,35,6
"1246",2019,9,24,"none","CEOL",0,"2",20,2019,2,0.356292517006803,NA,55,6
"1247",2019,9,24,"none","HEAR",2,"2",20,2019,1,0.356292517006803,NA,55,6
"1248",2019,9,24,"none","RHOV",0,"2",20,2019,3,0.356292517006803,NA,55,6
"1249",2019,9,24,"none","SAAP",1,"2",20,2019,2,0.356292517006803,NA,55,6
"1250",2019,9,25,"none","CEOL",0,"2",20,2019,2,0.595914127423823,NA,10,6
"1251",2019,9,25,"none","HEAR",0,"2",20,2019,3,0.595914127423823,NA,10,6
"1252",2019,9,25,"none","RHOV",0,"2",20,2019,3,0.595914127423823,NA,10,6
"1253",2019,9,25,"none","SAAP",1,"2",20,2019,2,0.595914127423823,NA,10,6
