"","timepoint","species","seedlingID","0","1"
"1434",2,"CEOL","8_left_CEOL_green",NA,NA
"1435",2,"CEOL","8_right_CEOL_blue",NA,NA
"1436",2,"CEOL","8_right_CEOL_green",NA,NA
"1437",2,"CEOL","9_left_CEOL_blue",NA,NA
"1438",2,"CEOL","9_left_CEOL_green",NA,0.815
"1439",2,"CEOL","9_right_CEOL_blue",NA,NA
"1440",2,"CEOL","9_right_CEOL_green",NA,NA
"1441",2,"HEAR","1_left_HEAR_c",NA,NA
"1442",2,"HEAR","1_left_HEAR_r",NA,NA
"1443",2,"HEAR","1_left_HEAR_s",NA,NA
"1444",2,"HEAR","1_right_HEAR_c",NA,NA
"1445",2,"HEAR","1_right_HEAR_r",NA,NA
"1446",2,"HEAR","1_right_HEAR_s",NA,NA
"1447",2,"HEAR","10_left_HEAR_c1",NA,3.31
"1448",2,"HEAR","10_left_HEAR_c2",NA,6.63
"1449",2,"HEAR","10_left_HEAR_s",NA,1.4
"1450",2,"HEAR","10_right_HEAR_c1",NA,9.41
"1451",2,"HEAR","10_right_HEAR_c2",NA,11.7
"1452",2,"HEAR","10_right_HEAR_s",NA,NA
"1453",2,"HEAR","11_left_HEAR_c",NA,0.31
"1454",2,"HEAR","11_left_HEAR_r",NA,NA
"1455",2,"HEAR","11_left_HEAR_s",NA,NA
"1456",2,"HEAR","11_right_HEAR_c",NA,NA
"1457",2,"HEAR","11_right_HEAR_r",NA,NA
"1458",2,"HEAR","11_right_HEAR_s",NA,NA
"1459",2,"HEAR","12_left_HEAR_c",NA,6.02
"1460",2,"HEAR","12_left_HEAR_r",NA,2.69
"1461",2,"HEAR","12_left_HEAR_s",NA,7.15
"1462",2,"HEAR","12_right_HEAR_c1",NA,3.45
"1463",2,"HEAR","12_right_HEAR_c2",NA,4.23
"1464",2,"HEAR","12_right_HEAR_s",NA,5.56
"1465",2,"HEAR","13_left_HEAR_c",NA,NA
"1466",2,"HEAR","13_left_HEAR_r",NA,NA
"1467",2,"HEAR","13_left_HEAR_s",NA,7.04
"1468",2,"HEAR","13_right_HEAR_c",NA,NA
"1469",2,"HEAR","13_right_HEAR_r",NA,NA
"1470",2,"HEAR","13_right_HEAR_s",NA,7.68
"1471",2,"HEAR","14_left_HEAR_c",NA,NA
"1472",2,"HEAR","14_left_HEAR_r",NA,NA
"1473",2,"HEAR","14_left_HEAR_s",NA,NA
"1474",2,"HEAR","14_right_HEAR_c",NA,NA
"1475",2,"HEAR","14_right_HEAR_r",NA,NA
"1476",2,"HEAR","14_right_HEAR_s",NA,1.47
"1477",2,"HEAR","15_left_HEAR_c",NA,NA
"1478",2,"HEAR","15_left_HEAR_r",NA,NA
"1479",2,"HEAR","15_left_HEAR_s",NA,NA
"1480",2,"HEAR","15_right_HEAR_c",NA,NA
"1481",2,"HEAR","15_right_HEAR_r",NA,NA
"1482",2,"HEAR","15_right_HEAR_s",NA,NA
"1483",2,"HEAR","16_left_HEAR_c",NA,4.44
"1484",2,"HEAR","16_left_HEAR_r",NA,NA
"1485",2,"HEAR","16_left_HEAR_s",NA,NA
"1486",2,"HEAR","16_right_HEAR_c",NA,NA
"1487",2,"HEAR","16_right_HEAR_r",NA,NA
"1488",2,"HEAR","16_right_HEAR_s",NA,NA
"1489",2,"HEAR","17_left_HEAR_c",NA,NA
"1490",2,"HEAR","17_left_HEAR_r",NA,NA
"1491",2,"HEAR","17_left_HEAR_s",NA,5.1
"1492",2,"HEAR","17_right_HEAR_c",NA,NA
"1493",2,"HEAR","17_right_HEAR_r",NA,NA
"1494",2,"HEAR","17_right_HEAR_s",NA,8.18
"1495",2,"HEAR","18_left_HEAR_c",NA,NA
"1496",2,"HEAR","18_left_HEAR_r",NA,1.97
"1497",2,"HEAR","18_left_HEAR_s",NA,NA
"1498",2,"HEAR","18_right_HEAR_c",NA,NA
"1499",2,"HEAR","18_right_HEAR_r",NA,NA
"1500",2,"HEAR","18_right_HEAR_s",NA,NA
"1501",2,"HEAR","19_left_HEAR_c",7.63,NA
"1502",2,"HEAR","19_left_HEAR_s1",NA,NA
"1503",2,"HEAR","19_left_HEAR_s2",3.62,NA
"1504",2,"HEAR","19_right_HEAR_c",NA,NA
"1505",2,"HEAR","19_right_HEAR_r",NA,6.76
"1506",2,"HEAR","19_right_HEAR_s",NA,9.12
"1507",2,"HEAR","2_left_HEAR_c",NA,2.01
"1508",2,"HEAR","2_left_HEAR_r",NA,4.47
"1509",2,"HEAR","2_left_HEAR_s",NA,8.77
"1510",2,"HEAR","2_right_HEAR_c",NA,3.44
"1511",2,"HEAR","2_right_HEAR_r",NA,1.77
"1512",2,"HEAR","2_right_HEAR_s",NA,2.97
"1513",2,"HEAR","20_left_HEAR_c",NA,11.8
"1514",2,"HEAR","20_left_HEAR_r",7.2,NA
"1515",2,"HEAR","20_left_HEAR_s",NA,10
"1516",2,"HEAR","20_right_HEAR_c",6.2,NA
"1517",2,"HEAR","20_right_HEAR_r",10.92,NA
"1518",2,"HEAR","20_right_HEAR_s",NA,6.55
"1519",2,"HEAR","21_left_HEAR_c",4.89,NA
"1520",2,"HEAR","21_left_HEAR_r",NA,5.83
"1521",2,"HEAR","21_left_HEAR_s",NA,8.164
"1522",2,"HEAR","21_right_HEAR_c",NA,7.88
"1523",2,"HEAR","21_right_HEAR_s1",1.574,NA
"1524",2,"HEAR","21_right_HEAR_s2",NA,8.75
"1525",2,"HEAR","22_left_HEAR_c",NA,10.7
"1526",2,"HEAR","22_left_HEAR_r",NA,10
"1527",2,"HEAR","22_left_HEAR_s",NA,3.5
"1528",2,"HEAR","22_right_HEAR_c",5.3,NA
"1529",2,"HEAR","22_right_HEAR_r",NA,3.5
"1530",2,"HEAR","22_right_HEAR_s",NA,4.7
"1531",2,"HEAR","23_left_HEAR_c",NA,3.815
"1532",2,"HEAR","23_left_HEAR_s1",NA,10
"1533",2,"HEAR","23_left_HEAR_s2",NA,7.823
"1534",2,"HEAR","23_right_HEAR_c",NA,NA
"1535",2,"HEAR","23_right_HEAR_r",NA,3.915
"1536",2,"HEAR","23_right_HEAR_s",NA,7.277
"1537",2,"HEAR","24_left_HEAR_c",NA,6.4
"1538",2,"HEAR","24_left_HEAR_r",NA,8.5
"1539",2,"HEAR","24_left_HEAR_s",NA,NA
"1540",2,"HEAR","24_right_HEAR_c",6.7,NA
"1541",2,"HEAR","24_right_HEAR_s1",6.5,NA
"1542",2,"HEAR","24_right_HEAR_s2",NA,7.7
"1543",2,"HEAR","25_left_HEAR_c",4.742,NA
"1544",2,"HEAR","25_left_HEAR_r",NA,7.406
"1545",2,"HEAR","25_left_HEAR_s",NA,7.022
"1546",2,"HEAR","25_right_HEAR_c1",NA,4.6
"1547",2,"HEAR","25_right_HEAR_c2",NA,5.487
"1548",2,"HEAR","25_right_HEAR_s",NA,8.43
"1549",2,"HEAR","26_left_HEAR_c",4.68,NA
"1550",2,"HEAR","26_left_HEAR_r",3.69,NA
"1551",2,"HEAR","26_left_HEAR_s",NA,6.87
"1552",2,"HEAR","26_right_HEAR_c",5.2,NA
"1553",2,"HEAR","26_right_HEAR_r",5.15,NA
"1554",2,"HEAR","26_right_HEAR_s",5.6,NA
"1555",2,"HEAR","27_left_HEAR_c",4.78,NA
"1556",2,"HEAR","27_left_HEAR_r",NA,3.4
"1557",2,"HEAR","27_left_HEAR_s",9.22,NA
"1558",2,"HEAR","27_right_HEAR_c",3.82,NA
"1559",2,"HEAR","27_right_HEAR_r",NA,9.51
"1560",2,"HEAR","27_right_HEAR_s",NA,3.02
"1561",2,"HEAR","28_left_HEAR_c1",7.6,NA
"1562",2,"HEAR","28_left_HEAR_c2",5.27,NA
"1563",2,"HEAR","28_left_HEAR_s",6.2,NA
"1564",2,"HEAR","28_right_HEAR_c",NA,6.6
"1565",2,"HEAR","28_right_HEAR_r",5.92,NA
"1566",2,"HEAR","28_right_HEAR_s",2.3,NA
"1567",2,"HEAR","29_left_HEAR_c",5.67,NA
"1568",2,"HEAR","29_left_HEAR_r",5.91,NA
"1569",2,"HEAR","29_left_HEAR_s",8.58,NA
"1570",2,"HEAR","29_right_HEAR_c",4.88,NA
"1571",2,"HEAR","29_right_HEAR_s1",15.1,NA
"1572",2,"HEAR","29_right_HEAR_s2",12.04,NA
"1573",2,"HEAR","3_left_HEAR_c",NA,2.57
"1574",2,"HEAR","3_left_HEAR_r",NA,NA
"1575",2,"HEAR","3_left_HEAR_s",NA,5.22
"1576",2,"HEAR","3_right_HEAR_c",6.28,NA
"1577",2,"HEAR","3_right_HEAR_r",NA,3.93
"1578",2,"HEAR","3_right_HEAR_s",5.37,NA
"1579",2,"HEAR","30_left_HEAR_c1",1.93,NA
"1580",2,"HEAR","30_left_HEAR_c2",NA,NA
"1581",2,"HEAR","30_left_HEAR_s",8.13,NA
"1582",2,"HEAR","30_right_HEAR_c1",6.64,NA
"1583",2,"HEAR","30_right_HEAR_c2",9.66,NA
"1584",2,"HEAR","30_right_HEAR_s",9.06,NA
"1585",2,"HEAR","31_left_HEAR_c",4.3,NA
"1586",2,"HEAR","31_left_HEAR_s1",5.8,NA
"1587",2,"HEAR","31_left_HEAR_s2",8.4,NA
"1588",2,"HEAR","31_right_HEAR_c",NA,3.96
"1589",2,"HEAR","31_right_HEAR_r",NA,4.02
"1590",2,"HEAR","31_right_HEAR_s",NA,NA
"1591",2,"HEAR","32_left_HEAR_c",NA,NA
"1592",2,"HEAR","32_left_HEAR_r",NA,6.336
"1593",2,"HEAR","32_left_HEAR_s",NA,14.985
"1594",2,"HEAR","32_right_HEAR_c",NA,NA
"1595",2,"HEAR","32_right_HEAR_r",3.78,NA
"1596",2,"HEAR","32_right_HEAR_s",NA,6.324
"1597",2,"HEAR","33_left_HEAR_c",6.9,NA
"1598",2,"HEAR","33_left_HEAR_r",NA,1.91
"1599",2,"HEAR","33_left_HEAR_s",8.53,NA
"1600",2,"HEAR","33_right_HEAR_c",NA,NA
"1601",2,"HEAR","33_right_HEAR_s1",10.78,NA
"1602",2,"HEAR","33_right_HEAR_s2",5.77,NA
"1603",2,"HEAR","34_left_HEAR_c",4.93,NA
"1604",2,"HEAR","34_left_HEAR_s1",8.415,NA
"1605",2,"HEAR","34_left_HEAR_s2",NA,6.85
"1606",2,"HEAR","34_right_HEAR_c",NA,NA
"1607",2,"HEAR","34_right_HEAR_r",NA,NA
"1608",2,"HEAR","34_right_HEAR_s",NA,11.51
"1609",2,"HEAR","35_left_HEAR_c",NA,4.903
"1610",2,"HEAR","35_left_HEAR_r",NA,2.709
"1611",2,"HEAR","35_left_HEAR_s",NA,6.728
"1612",2,"HEAR","35_right_HEAR_c",6.918,NA
"1613",2,"HEAR","35_right_HEAR_r",NA,4.978
"1614",2,"HEAR","35_right_HEAR_s",NA,6.098
"1615",2,"HEAR","36_left_HEAR_c",NA,NA
"1616",2,"HEAR","36_left_HEAR_r",NA,9.068
"1617",2,"HEAR","36_left_HEAR_s",3.04,NA
"1618",2,"HEAR","36_right_HEAR_c",9.9,NA
"1619",2,"HEAR","36_right_HEAR_r",NA,4.415
"1620",2,"HEAR","36_right_HEAR_s",NA,13.11
"1621",2,"HEAR","4_left_HEAR_c",NA,5.35
"1622",2,"HEAR","4_left_HEAR_r",NA,5.38
"1623",2,"HEAR","4_left_HEAR_s",NA,6.57
"1624",2,"HEAR","4_right_HEAR_c",NA,6.21
"1625",2,"HEAR","4_right_HEAR_r",NA,NA
"1626",2,"HEAR","4_right_HEAR_s",NA,NA
"1627",2,"HEAR","5_left_HEAR_c",6.98,NA
"1628",2,"HEAR","5_left_HEAR_r",NA,5.28
"1629",2,"HEAR","5_left_HEAR_s",3.94,NA
"1630",2,"HEAR","5_right_HEAR_c",9.58,NA
"1631",2,"HEAR","5_right_HEAR_r",NA,6.35
"1632",2,"HEAR","5_right_HEAR_s",10.28,NA
"1633",2,"HEAR","6_left_HEAR_c",NA,4.356
"1634",2,"HEAR","6_left_HEAR_r",NA,3.52
"1635",2,"HEAR","6_left_HEAR_s",NA,11.8
"1636",2,"HEAR","6_right_HEAR_c",NA,2.13
"1637",2,"HEAR","6_right_HEAR_r",NA,NA
"1638",2,"HEAR","6_right_HEAR_s",NA,5.58
"1639",2,"HEAR","7_left_HEAR_c",NA,5.25
"1640",2,"HEAR","7_left_HEAR_r",NA,NA
"1641",2,"HEAR","7_left_HEAR_s",NA,NA
"1642",2,"HEAR","7_right_HEAR_c",3.72,NA
"1643",2,"HEAR","7_right_HEAR_r",NA,NA
"1644",2,"HEAR","7_right_HEAR_s",NA,2.28
"1645",2,"HEAR","8_left_HEAR_c",NA,5.81
"1646",2,"HEAR","8_left_HEAR_r",NA,NA
"1647",2,"HEAR","8_left_HEAR_s",NA,2.31
"1648",2,"HEAR","8_right_HEAR_c1",NA,5.1
"1649",2,"HEAR","8_right_HEAR_c2",NA,6.01
"1650",2,"HEAR","8_right_HEAR_s",NA,6.46
"1651",2,"HEAR","9_left_HEAR_c1",NA,5.91
"1652",2,"HEAR","9_left_HEAR_c2",NA,2.1
"1653",2,"HEAR","9_left_HEAR_s",NA,9.35
"1654",2,"HEAR","9_right_HEAR_c1",NA,3.42
"1655",2,"HEAR","9_right_HEAR_c2",NA,1.84
"1656",2,"HEAR","9_right_HEAR_s",NA,7.65
"1657",2,"RHOV","1_left_RHOV_blue",NA,1.15
"1658",2,"RHOV","1_left_RHOV_green",NA,NA
"1659",2,"RHOV","1_right_RHOV_blue",NA,NA
"1660",2,"RHOV","1_right_RHOV_green",NA,2.75
"1661",2,"RHOV","10_left_RHOV_blue",NA,1.98
"1662",2,"RHOV","10_left_RHOV_green",NA,NA
"1663",2,"RHOV","10_right_RHOV_blue",NA,1.48
"1664",2,"RHOV","10_right_RHOV_green",NA,0.843
"1665",2,"RHOV","11_left_RHOV_blue",NA,NA
"1666",2,"RHOV","11_left_RHOV_green",NA,NA
"1667",2,"RHOV","11_right_RHOV_blue",NA,NA
"1668",2,"RHOV","11_right_RHOV_green",NA,1.804
"1669",2,"RHOV","12_left_RHOV_blue",NA,1.38
"1670",2,"RHOV","12_left_RHOV_green",NA,0.67
"1671",2,"RHOV","12_right_RHOV_blue",NA,NA
"1672",2,"RHOV","12_right_RHOV_green",NA,1.73
"1673",2,"RHOV","13_left_RHOV_blue",NA,NA
"1674",2,"RHOV","13_left_RHOV_green",NA,NA
"1675",2,"RHOV","13_right_RHOV_blue",NA,NA
"1676",2,"RHOV","13_right_RHOV_green",NA,1.3
"1677",2,"RHOV","14_left_RHOV_blue",NA,NA
"1678",2,"RHOV","14_left_RHOV_green",NA,NA
"1679",2,"RHOV","14_right_RHOV_blue",NA,NA
"1680",2,"RHOV","14_right_RHOV_green",NA,NA
"1681",2,"RHOV","15_left_RHOV_blue",NA,NA
"1682",2,"RHOV","15_left_RHOV_green",NA,NA
"1683",2,"RHOV","15_right_RHOV_blue",NA,NA
"1684",2,"RHOV","15_right_RHOV_green",NA,1.1
"1685",2,"RHOV","16_left_RHOV_blue",NA,NA
"1686",2,"RHOV","16_left_RHOV_green",NA,NA
"1687",2,"RHOV","16_right_RHOV_blue",NA,0.812
"1688",2,"RHOV","16_right_RHOV_green",NA,NA
"1689",2,"RHOV","17_left_RHOV_blue",NA,NA
"1690",2,"RHOV","17_left_RHOV_green",NA,NA
"1691",2,"RHOV","17_right_RHOV_blue",NA,NA
"1692",2,"RHOV","17_right_RHOV_green",NA,NA
"1693",2,"RHOV","18_left_RHOV_blue",NA,NA
"1694",2,"RHOV","18_left_RHOV_green",NA,NA
"1695",2,"RHOV","18_right_RHOV_blue",NA,NA
"1696",2,"RHOV","18_right_RHOV_green",NA,NA
"1697",2,"RHOV","19_left_RHOV_blue",NA,NA
"1698",2,"RHOV","19_left_RHOV_green",NA,NA
"1699",2,"RHOV","19_right_RHOV_blue",2.04,NA
"1700",2,"RHOV","19_right_RHOV_green",NA,2.42
"1701",2,"RHOV","2_left_RHOV_blue",NA,0.98
"1702",2,"RHOV","2_left_RHOV_green",NA,NA
"1703",2,"RHOV","2_right_RHOV_blue",NA,NA
"1704",2,"RHOV","2_right_RHOV_green",NA,NA
"1705",2,"RHOV","20_left_RHOV_blue",NA,0.9
"1706",2,"RHOV","20_left_RHOV_green",NA,NA
"1707",2,"RHOV","20_right_RHOV_blue",NA,NA
"1708",2,"RHOV","20_right_RHOV_green",NA,NA
"1709",2,"RHOV","21_left_RHOV_blue",1.94,NA
"1710",2,"RHOV","21_left_RHOV_green",NA,3.133
"1711",2,"RHOV","21_right_RHOV_blue",2.165,NA
"1712",2,"RHOV","21_right_RHOV_green",NA,1.2
"1713",2,"RHOV","22_left_RHOV_blue",NA,NA
"1714",2,"RHOV","22_left_RHOV_green",NA,NA
"1715",2,"RHOV","22_right_RHOV_blue",NA,2.5
"1716",2,"RHOV","22_right_RHOV_green",NA,2.7
"1717",2,"RHOV","23_left_RHOV_blue",NA,NA
"1718",2,"RHOV","23_left_RHOV_green",1.15,NA
"1719",2,"RHOV","23_right_RHOV_blue",NA,NA
"1720",2,"RHOV","23_right_RHOV_green",NA,NA
"1721",2,"RHOV","24_left_RHOV_blue",1.37,NA
"1722",2,"RHOV","24_left_RHOV_green",1.3,NA
"1723",2,"RHOV","24_right_RHOV_blue",NA,1.7
"1724",2,"RHOV","24_right_RHOV_green",2.9,NA
"1725",2,"RHOV","25_left_RHOV_blue",NA,NA
"1726",2,"RHOV","25_left_RHOV_green",NA,NA
"1727",2,"RHOV","25_right_RHOV_blue",NA,NA
"1728",2,"RHOV","25_right_RHOV_green",1.5,NA
"1729",2,"RHOV","26_left_RHOV_blue",1.7,NA
"1730",2,"RHOV","26_left_RHOV_green",1.53,NA
"1731",2,"RHOV","26_right_RHOV_blue",1.26,NA
"1732",2,"RHOV","26_right_RHOV_green",NA,2.1
"1733",2,"RHOV","27_left_RHOV_blue",1.86,NA
"1734",2,"RHOV","27_left_RHOV_green",NA,NA
"1735",2,"RHOV","27_right_RHOV_blue",NA,NA
"1736",2,"RHOV","27_right_RHOV_green",2.62,NA
"1737",2,"RHOV","28_left_RHOV_blue",NA,NA
"1738",2,"RHOV","28_left_RHOV_green",0.91,NA
"1739",2,"RHOV","28_right_RHOV_blue",0.01,NA
"1740",2,"RHOV","28_right_RHOV_green",0.91,NA
"1741",2,"RHOV","29_left_RHOV_blue",NA,NA
"1742",2,"RHOV","29_left_RHOV_green",NA,NA
"1743",2,"RHOV","29_right_RHOV_blue",0.91,NA
"1744",2,"RHOV","29_right_RHOV_green",3.31,NA
"1745",2,"RHOV","3_left_RHOV_blue",NA,NA
"1746",2,"RHOV","3_left_RHOV_green",2.07,NA
"1747",2,"RHOV","3_right_RHOV_blue",NA,NA
"1748",2,"RHOV","3_right_RHOV_green",NA,NA
"1749",2,"RHOV","30_left_RHOV_blue",NA,NA
"1750",2,"RHOV","30_left_RHOV_green",1.78,NA
"1751",2,"RHOV","30_right_RHOV_blue",NA,NA
"1752",2,"RHOV","30_right_RHOV_green",NA,NA
"1753",2,"RHOV","31_left_RHOV_blue",NA,NA
"1754",2,"RHOV","31_left_RHOV_green",NA,NA
"1755",2,"RHOV","31_right_RHOV_blue",NA,NA
"1756",2,"RHOV","31_right_RHOV_green",NA,1.24
"1757",2,"RHOV","32_left_RHOV_blue",NA,0.904
"1758",2,"RHOV","32_left_RHOV_green",NA,NA
"1759",2,"RHOV","32_right_RHOV_blue",NA,NA
"1760",2,"RHOV","32_right_RHOV_green",NA,NA
"1761",2,"RHOV","33_left_RHOV_blue",NA,NA
"1762",2,"RHOV","33_left_RHOV_green",NA,2.84
"1763",2,"RHOV","33_right_RHOV_blue",NA,NA
"1764",2,"RHOV","33_right_RHOV_green",NA,NA
"1765",2,"RHOV","34_left_RHOV_blue",NA,2.56
"1766",2,"RHOV","34_left_RHOV_green",0.885,NA
"1767",2,"RHOV","34_right_RHOV_blue",NA,NA
"1768",2,"RHOV","34_right_RHOV_green",NA,NA
"1769",2,"RHOV","35_left_RHOV_blue",2.743,NA
"1770",2,"RHOV","35_left_RHOV_green",0.991,NA
"1771",2,"RHOV","35_right_RHOV_blue",1.159,NA
"1772",2,"RHOV","35_right_RHOV_green",1.218,NA
"1773",2,"RHOV","36_left_RHOV_blue",NA,NA
"1774",2,"RHOV","36_left_RHOV_green",NA,NA
"1775",2,"RHOV","36_right_RHOV_blue",NA,NA
"1776",2,"RHOV","36_right_RHOV_green",NA,NA
"1777",2,"RHOV","4_left_RHOV_blue",NA,1.67
"1778",2,"RHOV","4_left_RHOV_green",NA,2.2
"1779",2,"RHOV","4_right_RHOV_blue",NA,NA
"1780",2,"RHOV","4_right_RHOV_green",NA,NA
"1781",2,"RHOV","5_left_RHOV_blue",NA,NA
"1782",2,"RHOV","5_left_RHOV_green",NA,NA
"1783",2,"RHOV","5_right_RHOV_blue",NA,NA
"1784",2,"RHOV","5_right_RHOV_green",NA,NA
"1785",2,"RHOV","6_left_RHOV_blue",1.67,NA
"1786",2,"RHOV","6_left_RHOV_green",2.16,NA
"1787",2,"RHOV","6_right_RHOV_blue",NA,1.26
"1788",2,"RHOV","6_right_RHOV_green",NA,0.79
"1789",2,"RHOV","7_left_RHOV_blue",NA,NA
"1790",2,"RHOV","7_left_RHOV_green",NA,1.218
"1791",2,"RHOV","7_right_RHOV_blue",NA,NA
"1792",2,"RHOV","7_right_RHOV_green",NA,1.07
"1793",2,"RHOV","8_left_RHOV_blue",NA,1.207
"1794",2,"RHOV","8_left_RHOV_green",NA,1.405
"1795",2,"RHOV","8_right_RHOV_blue",NA,0.99
"1796",2,"RHOV","8_right_RHOV_green",NA,NA
"1797",2,"RHOV","9_left_RHOV_blue",NA,NA
"1798",2,"RHOV","9_left_RHOV_green",NA,NA
"1799",2,"RHOV","9_right_RHOV_blue",NA,NA
"1800",2,"RHOV","9_right_RHOV_green",NA,NA
"1801",2,"SAAP","1_left_SAAP_blue",NA,NA
"1802",2,"SAAP","1_left_SAAP_green",NA,NA
"1803",2,"SAAP","1_right_SAAP_blue",NA,0.53
"1804",2,"SAAP","1_right_SAAP_green",NA,NA
"1805",2,"SAAP","10_left_SAAP_blue",NA,NA
"1806",2,"SAAP","10_left_SAAP_green",NA,NA
"1807",2,"SAAP","10_right_SAAP_blue",NA,NA
"1808",2,"SAAP","10_right_SAAP_green",NA,2.59
"1809",2,"SAAP","11_left_SAAP_blue",NA,NA
"1810",2,"SAAP","11_left_SAAP_green",NA,0.64
"1811",2,"SAAP","11_right_SAAP_blue",NA,NA
"1812",2,"SAAP","11_right_SAAP_green",NA,1
"1813",2,"SAAP","12_left_SAAP_blue",NA,NA
"1814",2,"SAAP","12_left_SAAP_green",NA,13.39
"1815",2,"SAAP","12_right_SAAP_blue",NA,1.27
"1816",2,"SAAP","12_right_SAAP_green",NA,1.92
"1817",2,"SAAP","13_left_SAAP_blue",NA,NA
"1818",2,"SAAP","13_left_SAAP_green",NA,6.81
"1819",2,"SAAP","13_right_SAAP_blue",NA,NA
"1820",2,"SAAP","13_right_SAAP_green",NA,NA
"1821",2,"SAAP","14_left_SAAP_blue",NA,NA
"1822",2,"SAAP","14_left_SAAP_green 2016",NA,1.905
"1823",2,"SAAP","14_right_SAAP_blue",NA,NA
"1824",2,"SAAP","14_right_SAAP_green",NA,NA
"1825",2,"SAAP","15_left_SAAP_blue",NA,NA
"1826",2,"SAAP","15_left_SAAP_green",NA,NA
"1827",2,"SAAP","15_right_SAAP_blue",NA,NA
"1828",2,"SAAP","15_right_SAAP_green",NA,NA
"1829",2,"SAAP","16_left_SAAP_blue",NA,NA
"1830",2,"SAAP","16_left_SAAP_green 2016",NA,5.51
"1831",2,"SAAP","16_right_SAAP_blue",NA,NA
"1832",2,"SAAP","16_right_SAAP_green",NA,NA
"1833",2,"SAAP","17_left_SAAP_blue",NA,2.2
"1834",2,"SAAP","17_left_SAAP_green",NA,NA
"1835",2,"SAAP","17_right_SAAP_blue",NA,NA
"1836",2,"SAAP","17_right_SAAP_green",NA,NA
"1837",2,"SAAP","18_left_SAAP_blue",NA,NA
"1838",2,"SAAP","18_left_SAAP_green",NA,NA
"1839",2,"SAAP","18_right_SAAP_blue",NA,NA
"1840",2,"SAAP","18_right_SAAP_green",NA,NA
"1841",2,"SAAP","19_left_SAAP_blue",NA,NA
"1842",2,"SAAP","19_left_SAAP_green",NA,NA
"1843",2,"SAAP","19_right_SAAP_blue",NA,NA
"1844",2,"SAAP","19_right_SAAP_green",NA,NA
"1845",2,"SAAP","2_left_SAAP_blue",NA,NA
"1846",2,"SAAP","2_left_SAAP_green",NA,2.78
"1847",2,"SAAP","2_right_SAAP_blue",NA,NA
"1848",2,"SAAP","2_right_SAAP_green",NA,NA
"1849",2,"SAAP","20_left_SAAP_blue",NA,NA
"1850",2,"SAAP","20_left_SAAP_green",NA,NA
"1851",2,"SAAP","20_right_SAAP_blue",NA,NA
"1852",2,"SAAP","20_right_SAAP_green",NA,NA
"1853",2,"SAAP","21_left_SAAP_blue",NA,NA
"1854",2,"SAAP","21_left_SAAP_green",NA,NA
"1855",2,"SAAP","21_right_SAAP_blue",NA,NA
"1856",2,"SAAP","21_right_SAAP_green",NA,NA
"1857",2,"SAAP","22_left_SAAP_blue",1.9,NA
"1858",2,"SAAP","22_left_SAAP_green",3.5,NA
"1859",2,"SAAP","22_right_SAAP_blue",4.1,NA
"1860",2,"SAAP","22_right_SAAP_green",3.6,NA
"1861",2,"SAAP","23_left_SAAP_blue",NA,NA
"1862",2,"SAAP","23_left_SAAP_green",NA,NA
"1863",2,"SAAP","23_right_SAAP_blue",NA,NA
"1864",2,"SAAP","23_right_SAAP_green",NA,NA
"1865",2,"SAAP","24_left_SAAP_blue",1.3,NA
"1866",2,"SAAP","24_left_SAAP_green",1.52,NA
"1867",2,"SAAP","24_right_SAAP_blue",1.7,NA
"1868",2,"SAAP","24_right_SAAP_green",NA,NA
"1869",2,"SAAP","25_left_SAAP_blue",3.339,NA
"1870",2,"SAAP","25_left_SAAP_green",1.637,NA
"1871",2,"SAAP","25_right_SAAP_blue",1.315,NA
"1872",2,"SAAP","25_right_SAAP_green",2.85,NA
"1873",2,"SAAP","26_left_SAAP_blue",NA,NA
"1874",2,"SAAP","26_left_SAAP_green",NA,NA
"1875",2,"SAAP","26_right_SAAP_blue",NA,NA
"1876",2,"SAAP","26_right_SAAP_green",2.4,NA
"1877",2,"SAAP","27_left_SAAP_blue",2.48,NA
"1878",2,"SAAP","27_left_SAAP_green",2.26,NA
"1879",2,"SAAP","27_right_SAAP_blue",NA,2.86
"1880",2,"SAAP","27_right_SAAP_green",2.68,NA
"1881",2,"SAAP","28_left_SAAP_blue",2,NA
"1882",2,"SAAP","28_left_SAAP_green",NA,NA
"1883",2,"SAAP","28_right_SAAP_blue",NA,NA
"1884",2,"SAAP","28_right_SAAP_green",1.9,NA
"1885",2,"SAAP","29_left_SAAP_blue",NA,NA
"1886",2,"SAAP","29_left_SAAP_green",2.23,NA
"1887",2,"SAAP","29_right_SAAP_blue",1.13,NA
"1888",2,"SAAP","29_right_SAAP_green",3.15,NA
"1889",2,"SAAP","3_left_SAAP_blue",NA,2.98
"1890",2,"SAAP","3_left_SAAP_green",NA,NA
"1891",2,"SAAP","3_right_SAAP_blue",NA,NA
"1892",2,"SAAP","3_right_SAAP_green",NA,NA
"1893",2,"SAAP","30_left_SAAP_blue",NA,NA
"1894",2,"SAAP","30_left_SAAP_green",NA,NA
"1895",2,"SAAP","30_right_SAAP_blue",2.14,NA
"1896",2,"SAAP","30_right_SAAP_green",NA,NA
"1897",2,"SAAP","31_left_SAAP_blue",NA,NA
"1898",2,"SAAP","31_left_SAAP_green",NA,NA
"1899",2,"SAAP","31_right_SAAP_blue",NA,NA
"1900",2,"SAAP","31_right_SAAP_green",NA,NA
