"","species","seedlingID","timepoint_status","timepoint","alive","dead"
"1270","SAAP","18_top_SAAP","march_dead","march",NA,NA
"1271","SAAP","18_top_SAAP","may_dead","may",NA,NA
"1272","SAAP","18_top_SAAP","sept_dead","sept",NA,NA
"1273","SAAP","19_bottom_SAAP","jan_alive","jan",4.45,NA
"1274","SAAP","19_bottom_SAAP","march_alive","march",6.98,NA
"1275","SAAP","19_bottom_SAAP","may_dead","may",NA,NA
"1276","SAAP","19_bottom_SAAP","sept_dead","sept",NA,NA
"1277","SAAP","19_middle_SAAP","jan_alive","jan",4.26,NA
"1278","SAAP","19_middle_SAAP","march_alive","march",4.84,NA
"1279","SAAP","19_middle_SAAP","may_dead","may",NA,3.3
"1280","SAAP","19_middle_SAAP","sept_dead","sept",NA,NA
"1281","SAAP","19_top_SAAP","jan_alive","jan",1.48,NA
"1282","SAAP","19_top_SAAP","march_alive","march",4.22,NA
"1283","SAAP","19_top_SAAP","may_alive","may",7.74,NA
"1284","SAAP","19_top_SAAP","sept_dead","sept",NA,NA
"1285","SAAP","2_bottom_SAAP","jan_alive","jan",4.52,NA
"1286","SAAP","2_bottom_SAAP","march_alive","march",4.07,NA
"1287","SAAP","2_bottom_SAAP","may_alive","may",7.37,NA
"1288","SAAP","2_bottom_SAAP","sept_alive","sept",7.611,NA
"1289","SAAP","2_middle_SAAP","jan_alive","jan",3.39,NA
"1290","SAAP","2_middle_SAAP","march_alive","march",2.78,NA
"1291","SAAP","2_middle_SAAP","may_alive","may",10.07,NA
"1292","SAAP","2_middle_SAAP","sept_alive","sept",11.307,NA
"1293","SAAP","2_top_SAAP","jan_alive","jan",6.04,NA
"1294","SAAP","2_top_SAAP","march_alive","march",5.66,NA
"1295","SAAP","2_top_SAAP","may_alive","may",12.92,NA
"1296","SAAP","2_top_SAAP","sept_alive","sept",13.004,NA
"1297","SAAP","20_bottom_SAAP","jan_alive","jan",5.64,NA
"1298","SAAP","20_bottom_SAAP","march_alive","march",4.95,NA
"1299","SAAP","20_bottom_SAAP","may_dead","may",NA,NA
"1300","SAAP","20_bottom_SAAP","sept_dead","sept",NA,NA
"1301","SAAP","20_middle_SAAP","jan_alive","jan",4.75,NA
"1302","SAAP","20_middle_SAAP","march_alive","march",2.1,NA
"1303","SAAP","20_middle_SAAP","may_alive","may",2.61,NA
"1304","SAAP","20_middle_SAAP","sept_dead","sept",NA,NA
"1305","SAAP","20_top_SAAP","jan_alive","jan",4.1,NA
"1306","SAAP","20_top_SAAP","march_alive","march",3.15,NA
"1307","SAAP","20_top_SAAP","may_alive","may",7.06,NA
"1308","SAAP","20_top_SAAP","sept_dead","sept",NA,NA
"1309","SAAP","21_bottom_SAAP","jan_alive","jan",6.38,NA
"1310","SAAP","21_bottom_SAAP","march_alive","march",3.93,NA
"1311","SAAP","21_bottom_SAAP","may_alive","may",7.45,NA
"1312","SAAP","21_bottom_SAAP","sept_alive","sept",6.942,NA
"1313","SAAP","21_middle_SAAP","jan_alive","jan",1.17,NA
"1314","SAAP","21_middle_SAAP","march_dead","march",NA,NA
"1315","SAAP","21_middle_SAAP","may_dead","may",NA,NA
"1316","SAAP","21_middle_SAAP","sept_dead","sept",NA,NA
"1317","SAAP","21_top_SAAP","jan_alive","jan",3,NA
"1318","SAAP","21_top_SAAP","march_alive","march",3.58,NA
"1319","SAAP","21_top_SAAP","may_alive","may",7.12,NA
"1320","SAAP","21_top_SAAP","sept_dead","sept",NA,NA
"1321","SAAP","22_bottom_SAAP","jan_alive","jan",1.9,NA
"1322","SAAP","22_bottom_SAAP","march_alive","march",1.32,NA
"1323","SAAP","22_bottom_SAAP","may_dead","may",NA,NA
"1324","SAAP","22_bottom_SAAP","sept_dead","sept",NA,NA
"1325","SAAP","22_middle_SAAP","jan_alive","jan",3.95,NA
"1326","SAAP","22_middle_SAAP","march_alive","march",3.67,NA
"1327","SAAP","22_middle_SAAP","may_alive","may",3.87,NA
"1328","SAAP","22_middle_SAAP","sept_dead","sept",NA,NA
"1329","SAAP","22_top_SAAP","jan_alive","jan",1.78,NA
"1330","SAAP","22_top_SAAP","march_alive","march",2.67,NA
"1331","SAAP","22_top_SAAP","may_alive","may",5.16,NA
"1332","SAAP","22_top_SAAP","sept_alive","sept",5.663,NA
"1333","SAAP","23_bottom_SAAP","jan_alive","jan",4.52,NA
"1334","SAAP","23_bottom_SAAP","march_alive","march",4.2,NA
"1335","SAAP","23_bottom_SAAP","may_alive","may",5.32,NA
"1336","SAAP","23_bottom_SAAP","sept_dead","sept",NA,NA
"1337","SAAP","23_middle_SAAP","jan_alive","jan",1.5,NA
"1338","SAAP","23_middle_SAAP","march_alive","march",1.81,NA
"1339","SAAP","23_middle_SAAP","may_alive","may",2.57,NA
"1340","SAAP","23_middle_SAAP","sept_dead","sept",NA,NA
"1341","SAAP","23_top_SAAP","jan_alive","jan",1.58,NA
"1342","SAAP","23_top_SAAP","march_alive","march",1.83,NA
"1343","SAAP","23_top_SAAP","may_alive","may",5.71,NA
"1344","SAAP","23_top_SAAP","sept_alive","sept",8.203,NA
"1345","SAAP","24_bottom_SAAP","jan_alive","jan",3.94,NA
"1346","SAAP","24_bottom_SAAP","march_alive","march",5.37,NA
"1347","SAAP","24_bottom_SAAP","may_alive","may",16.68,NA
"1348","SAAP","24_bottom_SAAP","sept_dead","sept",NA,NA
"1349","SAAP","24_middle_SAAP","jan_alive","jan",1.31,NA
"1350","SAAP","24_middle_SAAP","march_alive","march",1.95,NA
"1351","SAAP","24_middle_SAAP","may_alive","may",1.95,NA
"1352","SAAP","24_middle_SAAP","sept_alive","sept",3.22,NA
"1353","SAAP","24_top_SAAP","jan_alive","jan",2.74,NA
"1354","SAAP","24_top_SAAP","march_alive","march",1.8,NA
"1355","SAAP","24_top_SAAP","may_alive","may",4.78,NA
"1356","SAAP","24_top_SAAP","sept_dead","sept",NA,4.638
"1357","SAAP","25_bottom_SAAP","jan_alive","jan",4.34,NA
"1358","SAAP","25_bottom_SAAP","march_alive","march",4.8,NA
"1359","SAAP","25_bottom_SAAP","may_alive","may",11.03,NA
"1360","SAAP","25_bottom_SAAP","sept_alive","sept",2.062,NA
"1361","SAAP","25_middle_SAAP","jan_alive","jan",4.06,NA
"1362","SAAP","25_middle_SAAP","march_alive","march",2.4,NA
"1363","SAAP","25_middle_SAAP","may_alive","may",3.43,NA
"1364","SAAP","25_middle_SAAP","sept_dead","sept",NA,NA
"1365","SAAP","25_top_SAAP","jan_alive","jan",6.15,NA
"1366","SAAP","25_top_SAAP","march_alive","march",5.73,NA
"1367","SAAP","25_top_SAAP","may_alive","may",6.62,NA
"1368","SAAP","25_top_SAAP","sept_dead","sept",NA,NA
"1369","SAAP","26_bottom_SAAP","jan_alive","jan",3.76,NA
"1370","SAAP","26_bottom_SAAP","march_alive","march",4.21,NA
"1371","SAAP","26_bottom_SAAP","may_dead","may",NA,NA
"1372","SAAP","26_bottom_SAAP","sept_dead","sept",NA,NA
"1373","SAAP","26_middle_SAAP","jan_alive","jan",4.25,NA
"1374","SAAP","26_middle_SAAP","march_dead","march",NA,3.37
"1375","SAAP","26_middle_SAAP","may_dead","may",NA,NA
"1376","SAAP","26_middle_SAAP","sept_dead","sept",NA,NA
"1377","SAAP","26_top_SAAP","jan_alive","jan",7.94,NA
"1378","SAAP","26_top_SAAP","march_alive","march",7.26,NA
"1379","SAAP","26_top_SAAP","may_dead","may",NA,NA
"1380","SAAP","26_top_SAAP","sept_dead","sept",NA,NA
"1381","SAAP","27_bottom_SAAP","jan_alive","jan",3.47,NA
"1382","SAAP","27_bottom_SAAP","march_alive","march",2.84,NA
"1383","SAAP","27_bottom_SAAP","may_dead","may",NA,NA
"1384","SAAP","27_bottom_SAAP","sept_dead","sept",NA,NA
"1385","SAAP","27_middle_SAAP","jan_alive","jan",0.88,NA
"1386","SAAP","27_middle_SAAP","march_alive","march",0.23,NA
"1387","SAAP","27_middle_SAAP","may_dead","may",NA,NA
"1388","SAAP","27_middle_SAAP","sept_dead","sept",NA,NA
"1389","SAAP","27_top_SAAP","jan_alive","jan",4.77,NA
"1390","SAAP","27_top_SAAP","march_alive","march",5.14,NA
"1391","SAAP","27_top_SAAP","may_dead","may",NA,NA
"1392","SAAP","27_top_SAAP","sept_dead","sept",NA,NA
"1393","SAAP","28_bottom_SAAP","jan_alive","jan",3.1,NA
"1394","SAAP","28_bottom_SAAP","march_alive","march",2.47,NA
"1395","SAAP","28_bottom_SAAP","may_dead","may",NA,NA
"1396","SAAP","28_bottom_SAAP","sept_dead","sept",NA,NA
"1397","SAAP","28_middle_SAAP","jan_alive","jan",4.79,NA
"1398","SAAP","28_middle_SAAP","march_alive","march",5.32,NA
"1399","SAAP","28_middle_SAAP","may_alive","may",7.69,NA
"1400","SAAP","28_middle_SAAP","sept_dead","sept",NA,NA
"1401","SAAP","28_top_SAAP","jan_alive","jan",4.13,NA
"1402","SAAP","28_top_SAAP","march_dead","march",NA,NA
"1403","SAAP","28_top_SAAP","may_alive","may",4.98,NA
"1404","SAAP","28_top_SAAP","sept_dead","sept",NA,NA
"1405","SAAP","29_bottom_SAAP","jan_alive","jan",4.45,NA
"1406","SAAP","29_bottom_SAAP","march_alive","march",1.78,NA
"1407","SAAP","29_bottom_SAAP","may_dead","may",NA,NA
"1408","SAAP","29_bottom_SAAP","sept_dead","sept",NA,NA
"1409","SAAP","29_middle_SAAP","jan_alive","jan",1.93,NA
"1410","SAAP","29_middle_SAAP","march_dead","march",NA,NA
"1411","SAAP","29_middle_SAAP","may_alive","may",3.75,NA
"1412","SAAP","29_middle_SAAP","sept_dead","sept",NA,NA
"1413","SAAP","29_top_SAAP","jan_alive","jan",2.38,NA
"1414","SAAP","29_top_SAAP","march_alive","march",4,NA
"1415","SAAP","29_top_SAAP","may_alive","may",6.66,NA
"1416","SAAP","29_top_SAAP","sept_alive","sept",2.384,NA
"1417","SAAP","3_bottom_SAAP","jan_alive","jan",3.59,NA
"1418","SAAP","3_bottom_SAAP","march_alive","march",3.94,NA
"1419","SAAP","3_bottom_SAAP","may_alive","may",6.89,NA
"1420","SAAP","3_bottom_SAAP","sept_dead","sept",NA,3.801
"1421","SAAP","3_middle_SAAP","jan_alive","jan",6.95,NA
"1422","SAAP","3_middle_SAAP","march_alive","march",1.8,NA
"1423","SAAP","3_middle_SAAP","may_alive","may",5.06,NA
"1424","SAAP","3_middle_SAAP","sept_dead","sept",NA,NA
"1425","SAAP","3_top_SAAP","jan_alive","jan",6.21,NA
"1426","SAAP","3_top_SAAP","march_alive","march",7.38,NA
"1427","SAAP","3_top_SAAP","may_alive","may",12.89,NA
"1428","SAAP","3_top_SAAP","sept_alive","sept",13.749,NA
"1429","SAAP","30_bottom_SAAP","jan_alive","jan",3.18,NA
"1430","SAAP","30_bottom_SAAP","march_alive","march",2.87,NA
"1431","SAAP","30_bottom_SAAP","may_alive","may",2.89,NA
"1432","SAAP","30_bottom_SAAP","sept_dead","sept",NA,2.497
"1433","SAAP","30_middle_SAAP","jan_alive","jan",2.1,NA
"1434","SAAP","30_middle_SAAP","march_alive","march",0.88,NA
"1435","SAAP","30_middle_SAAP","may_alive","may",5.19,NA
"1436","SAAP","30_middle_SAAP","sept_alive","sept",6.143,NA
"1437","SAAP","30_top_SAAP","jan_alive","jan",4.22,NA
"1438","SAAP","30_top_SAAP","march_alive","march",3.97,NA
"1439","SAAP","30_top_SAAP","may_dead","may",NA,NA
"1440","SAAP","30_top_SAAP","sept_alive","sept",7.146,NA
"1441","SAAP","31_bottom_SAAP","jan_alive","jan",3.96,NA
"1442","SAAP","31_bottom_SAAP","march_alive","march",7.81,NA
"1443","SAAP","31_bottom_SAAP","may_alive","may",0.79,NA
"1444","SAAP","31_bottom_SAAP","sept_dead","sept",NA,NA
"1445","SAAP","31_middle_SAAP","jan_alive","jan",4.11,NA
"1446","SAAP","31_middle_SAAP","march_alive","march",6.1,NA
"1447","SAAP","31_middle_SAAP","may_alive","may",7.45,NA
"1448","SAAP","31_middle_SAAP","sept_alive","sept",8.59,NA
"1449","SAAP","31_top_SAAP","jan_alive","jan",6.89,NA
"1450","SAAP","31_top_SAAP","march_alive","march",4.79,NA
"1451","SAAP","31_top_SAAP","may_dead","may",NA,5.69
"1452","SAAP","31_top_SAAP","sept_dead","sept",NA,NA
"1453","SAAP","32_bottom_SAAP","jan_alive","jan",2.56,NA
"1454","SAAP","32_bottom_SAAP","march_alive","march",2.5,NA
"1455","SAAP","32_bottom_SAAP","may_dead","may",NA,NA
"1456","SAAP","32_bottom_SAAP","sept_dead","sept",NA,NA
"1457","SAAP","32_middle_SAAP","jan_alive","jan",2.35,NA
"1458","SAAP","32_middle_SAAP","march_alive","march",3.41,NA
"1459","SAAP","32_middle_SAAP","may_dead","may",NA,NA
"1460","SAAP","32_middle_SAAP","sept_dead","sept",NA,NA
"1461","SAAP","32_top_SAAP","jan_alive","jan",1.41,NA
"1462","SAAP","32_top_SAAP","march_alive","march",2.59,NA
"1463","SAAP","32_top_SAAP","may_alive","may",3.46,NA
"1464","SAAP","32_top_SAAP","sept_dead","sept",NA,4.044
"1465","SAAP","33_bottom_SAAP","jan_alive","jan",5.55,NA
"1466","SAAP","33_bottom_SAAP","march_alive","march",4.76,NA
"1467","SAAP","33_bottom_SAAP","may_alive","may",6.94,NA
"1468","SAAP","33_bottom_SAAP","sept_alive","sept",7.118,NA
"1469","SAAP","33_middle_SAAP","jan_alive","jan",4.64,NA
"1470","SAAP","33_middle_SAAP","march_alive","march",4.74,NA
"1471","SAAP","33_middle_SAAP","may_alive","may",10.58,NA
"1472","SAAP","33_middle_SAAP","sept_alive","sept",10.033,NA
"1473","SAAP","33_top_SAAP","jan_alive","jan",3.33,NA
"1474","SAAP","33_top_SAAP","march_alive","march",4.91,NA
"1475","SAAP","33_top_SAAP","may_dead","may",NA,NA
"1476","SAAP","33_top_SAAP","sept_alive","sept",5.835,NA
"1477","SAAP","34_bottom_SAAP","jan_alive","jan",5.12,NA
"1478","SAAP","34_bottom_SAAP","march_alive","march",5.03,NA
"1479","SAAP","34_bottom_SAAP","may_alive","may",8.95,NA
"1480","SAAP","34_bottom_SAAP","sept_alive","sept",9.587,NA
"1481","SAAP","34_middle_SAAP","jan_alive","jan",4.39,NA
"1482","SAAP","34_middle_SAAP","march_alive","march",3.67,NA
"1483","SAAP","34_middle_SAAP","may_dead","may",NA,3.08
"1484","SAAP","34_middle_SAAP","sept_dead","sept",NA,NA
"1485","SAAP","34_top_SAAP","jan_alive","jan",3.64,NA
"1486","SAAP","34_top_SAAP","march_alive","march",2.91,NA
"1487","SAAP","34_top_SAAP","may_dead","may",NA,NA
"1488","SAAP","34_top_SAAP","sept_alive","sept",9.076,NA
"1489","SAAP","35_bottom_SAAP","jan_alive","jan",4.83,NA
"1490","SAAP","35_bottom_SAAP","march_dead","march",NA,4.38
"1491","SAAP","35_bottom_SAAP","may_alive","may",6.13,NA
"1492","SAAP","35_bottom_SAAP","sept_dead","sept",NA,5.789
"1493","SAAP","35_middle_SAAP","jan_alive","jan",5.61,NA
"1494","SAAP","35_middle_SAAP","march_alive","march",3.26,NA
"1495","SAAP","35_middle_SAAP","may_dead","may",NA,NA
"1496","SAAP","35_middle_SAAP","sept_dead","sept",NA,NA
"1497","SAAP","35_top_SAAP","jan_alive","jan",5.12,NA
"1498","SAAP","35_top_SAAP","march_alive","march",5.19,NA
"1499","SAAP","35_top_SAAP","may_alive","may",6.66,NA
"1500","SAAP","35_top_SAAP","sept_alive","sept",7.888,NA
"1501","SAAP","36_bottom_SAAP","jan_alive","jan",2.83,NA
"1502","SAAP","36_bottom_SAAP","march_alive","march",2.04,NA
"1503","SAAP","36_bottom_SAAP","may_alive","may",4.51,NA
"1504","SAAP","36_bottom_SAAP","sept_dead","sept",NA,NA
"1505","SAAP","36_middle_SAAP","jan_alive","jan",5.3,NA
"1506","SAAP","36_middle_SAAP","march_alive","march",4.28,NA
"1507","SAAP","36_middle_SAAP","may_alive","may",6.7,NA
"1508","SAAP","36_middle_SAAP","sept_dead","sept",NA,NA
"1509","SAAP","36_top_SAAP","jan_alive","jan",5.29,NA
"1510","SAAP","36_top_SAAP","march_alive","march",5.24,NA
"1511","SAAP","36_top_SAAP","may_alive","may",5.78,NA
"1512","SAAP","36_top_SAAP","sept_dead","sept",NA,NA
"1513","SAAP","4_bottom_SAAP","jan_alive","jan",2.6,NA
"1514","SAAP","4_bottom_SAAP","march_alive","march",3.33,NA
"1515","SAAP","4_bottom_SAAP","may_alive","may",5.79,NA
"1516","SAAP","4_bottom_SAAP","sept_alive","sept",6.124,NA
"1517","SAAP","4_middle_SAAP","jan_alive","jan",3.37,NA
"1518","SAAP","4_middle_SAAP","march_alive","march",3.27,NA
"1519","SAAP","4_middle_SAAP","may_alive","may",6.24,NA
"1520","SAAP","4_middle_SAAP","sept_alive","sept",6.925,NA
"1521","SAAP","4_top_SAAP","jan_alive","jan",4.14,NA
"1522","SAAP","4_top_SAAP","march_alive","march",3.27,NA
"1523","SAAP","4_top_SAAP","may_dead","may",NA,NA
"1524","SAAP","4_top_SAAP","sept_alive","sept",12.2,NA
"1525","SAAP","5_bottom_SAAP","jan_alive","jan",1.95,NA
"1526","SAAP","5_bottom_SAAP","march_alive","march",2.31,NA
"1527","SAAP","5_bottom_SAAP","may_alive","may",5.89,NA
"1528","SAAP","5_bottom_SAAP","sept_alive","sept",5.25,NA
"1529","SAAP","5_middle_SAAP","jan_alive","jan",3.42,NA
"1530","SAAP","5_middle_SAAP","march_alive","march",3.17,NA
"1531","SAAP","5_middle_SAAP","may_alive","may",5.92,NA
"1532","SAAP","5_middle_SAAP","sept_alive","sept",5.85,NA
"1533","SAAP","5_top_SAAP","jan_alive","jan",3.66,NA
"1534","SAAP","5_top_SAAP","march_alive","march",5.31,NA
"1535","SAAP","5_top_SAAP","may_alive","may",10.09,NA
"1536","SAAP","5_top_SAAP","sept_alive","sept",6.58,NA
"1537","SAAP","6_bottom_SAAP","jan_alive","jan",2.19,NA
"1538","SAAP","6_bottom_SAAP","march_alive","march",2.29,NA
"1539","SAAP","6_bottom_SAAP","may_alive","may",6.95,NA
"1540","SAAP","6_bottom_SAAP","sept_alive","sept",7.377,NA
"1541","SAAP","6_middle_SAAP","jan_alive","jan",1.49,NA
"1542","SAAP","6_middle_SAAP","march_alive","march",3,NA
"1543","SAAP","6_middle_SAAP","may_alive","may",9.73,NA
"1544","SAAP","6_middle_SAAP","sept_dead","sept",NA,9.779
"1545","SAAP","6_top_SAAP","jan_alive","jan",3.73,NA
"1546","SAAP","6_top_SAAP","march_alive","march",4.15,NA
"1547","SAAP","6_top_SAAP","may_alive","may",8.5,NA
"1548","SAAP","6_top_SAAP","sept_dead","sept",NA,NA
"1549","SAAP","7_bottom_SAAP","jan_alive","jan",7.99,NA
"1550","SAAP","7_bottom_SAAP","march_alive","march",6.36,NA
"1551","SAAP","7_bottom_SAAP","may_alive","may",7.53,NA
"1552","SAAP","7_bottom_SAAP","sept_alive","sept",6.967,NA
"1553","SAAP","7_middle_SAAP","jan_alive","jan",6.11,NA
"1554","SAAP","7_middle_SAAP","march_alive","march",3.87,NA
"1555","SAAP","7_middle_SAAP","may_alive","may",3.73,NA
"1556","SAAP","7_middle_SAAP","sept_dead","sept",NA,NA
"1557","SAAP","7_top_SAAP","jan_alive","jan",2.81,NA
"1558","SAAP","7_top_SAAP","march_alive","march",4.16,NA
"1559","SAAP","7_top_SAAP","may_alive","may",11.99,NA
"1560","SAAP","7_top_SAAP","sept_alive","sept",7.315,NA
"1561","SAAP","8_bottom_SAAP","jan_alive","jan",7.59,NA
"1562","SAAP","8_bottom_SAAP","march_alive","march",6.69,NA
"1563","SAAP","8_bottom_SAAP","may_alive","may",3.16,NA
"1564","SAAP","8_bottom_SAAP","sept_alive","sept",2.934,NA
"1565","SAAP","8_middle_SAAP","jan_alive","jan",4.68,NA
"1566","SAAP","8_middle_SAAP","march_alive","march",4.46,NA
"1567","SAAP","8_middle_SAAP","may_alive","may",4.33,NA
"1568","SAAP","8_middle_SAAP","sept_alive","sept",4.613,NA
"1569","SAAP","8_top_SAAP","jan_alive","jan",8.13,NA
"1570","SAAP","8_top_SAAP","march_alive","march",8.82,NA
"1571","SAAP","8_top_SAAP","may_alive","may",12.01,NA
"1572","SAAP","8_top_SAAP","sept_alive","sept",10.588,NA
"1573","SAAP","9_bottom_SAAP","jan_alive","jan",6.3,NA
"1574","SAAP","9_bottom_SAAP","march_alive","march",6.36,NA
"1575","SAAP","9_bottom_SAAP","may_alive","may",6.99,NA
"1576","SAAP","9_bottom_SAAP","sept_dead","sept",NA,5.752
"1577","SAAP","9_middle_SAAP","jan_alive","jan",4.03,NA
"1578","SAAP","9_middle_SAAP","march_alive","march",3.32,NA
"1579","SAAP","9_middle_SAAP","may_alive","may",4.35,NA
"1580","SAAP","9_middle_SAAP","sept_alive","sept",5.801,NA
"1581","SAAP","9_top_SAAP","jan_alive","jan",7.2,NA
"1582","SAAP","9_top_SAAP","march_alive","march",6.26,NA
"1583","SAAP","9_top_SAAP","may_dead","may",NA,3.19
"1584","SAAP","9_top_SAAP","sept_dead","sept",NA,NA
